"date","AAPL","AMZN","MMM","JPM","SPY","DGS1MO"
2021-09-30,138.134033203125,164.251998901367,123.650123596191,144.44108581543,402.372497558594,0.07
2021-10-29,146.236572265625,168.621505737305,125.94799041748,150.815353393555,430.604248046875,0.06
2021-11-30,161.603439331055,175.353500366211,120.833290100098,140.997131347656,427.144439697266,0.11
2021-12-31,173.598999023438,166.716995239258,126.226837158203,140.571090698242,446.898956298828,0.06
2022-01-31,170.871398925781,149.573501586914,117.976608276367,132.706481933594,423.328857421875,0.03
2022-02-28,161.633117675781,153.563003540039,106.654304504395,126.6337890625,410.833526611328,0.06
2022-03-31,170.922698974609,162.997497558594,106.819313049316,121.739906311035,426.276916503906,0.17
2022-04-29,154.320816040039,124.28150177002,103.47583770752,107.383941650391,388.862976074219,0.37
2022-05-31,145.91096496582,120.209503173828,108.19596862793,118.96263885498,389.740783691406,0.73
2022-06-30,134.029479980469,106.209999084473,93.7881927490234,101.311210632324,357.602569580078,1.28
2022-07-29,159.311950683594,134.949996948242,103.811279296875,104.703330993652,390.533264160156,2.22
2022-08-31,154.340148925781,126.769996643066,91.0458908081055,103.223907470703,374.598724365234,2.4
2022-09-30,135.668502807617,113,80.9052658081055,94.846565246582,339.968597412109,2.79
2022-10-31,150.531204223633,102.440002441406,92.100212097168,115.273727416992,367.599761962891,3.73
2022-11-30,145.559524536133,96.5400009155273,93.3119735717773,126.53734588623,388.03515625,4.07
2022-12-30,127.761627197266,84,88.8304443359375,122.801155090332,365.67333984375,4.12
2023-01-31,141.881942749023,103.129997253418,85.245231628418,129.114120483398,388.669647216797,4.58
2023-02-28,145.171203613281,94.2300033569336,80.8648300170898,132.241409301758,378.897521972656,4.65
2023-03-31,162.395568847656,103.290000915527,78.8908767700195,120.211906433105,392.946105957031,4.74
2023-04-28,167.102966308594,105.449996948242,79.7239837646484,128.528228759766,399.223449707031,4.35
2023-05-31,174.799453735352,120.580001831055,71.0988922119141,126.175979614258,401.066284179688,5.28
2023-06-30,191.288284301758,130.360000610352,76.265007019043,135.222427368164,427.055328369141,5.24
2023-07-31,193.734008789062,133.679992675781,84.9590225219727,147.871459960938,441.034240722656,5.48
2023-08-31,185.522827148438,138.009994506836,82.494270324707,136.984237670898,433.866516113281,5.52
2023-09-29,169.07096862793,127.120002746582,72.4019317626953,135.757919311523,413.286285400391,5.55
2023-10-31,168.636444091797,133.089996337891,70.3370590209961,131.139099121094,404.314453125,5.56
2023-11-30,187.823928833008,146.089996337891,77.8224029541016,147.189651489258,441.24609375,5.56
2023-12-29,190.375076293945,151.940002441406,85.8740844726562,160.411102294922,461.391326904297,5.6
2024-01-31,182.336059570312,155.199996948242,74.1147232055664,165.442367553711,468.739654541016,5.53
2024-02-29,178.954986572266,176.759994506836,73.5649108886719,176.5439453125,493.20166015625,5.53
2024-03-29,169.77702331543,180.380004882812,84.705078125,190.055603027344,509.330413818359,5.49
2024-04-30,168.638458251953,175,92.1765289306641,182.994689941406,488.794372558594,5.48
2024-05-31,190.59895324707,176.440002441406,96.3077774047852,193.387985229492,513.517456054688,5.48
2024-06-28,208.811172485352,193.25,98.2793426513672,193.034866333008,531.634338378906,5.47
2024-07-31,220.172760009766,186.979995727539,122.668846130371,204.219467163086,538.072021484375,5.49
2024-08-30,227.296127319336,178.5,130.233917236328,215.735610961914,550.644348144531,5.41
2024-09-30,226.095108032227,187.970001220703,132.757553100586,202.012222290039,559.966491699219,4.93
